Date,Close
07.07.2021 16:00:00,"126,47",
08.07.2021 16:00:00,"125,04",
09.07.2021 16:00:00,"125,52",
12.07.2021 16:00:00,"126,98",
13.07.2021 16:00:00,"127,34",
14.07.2021 16:00:00,"128,24",
15.07.2021 16:00:00,"127,01",
16.07.2021 16:00:00,"126,97",
19.07.2021 16:00:00,"124,58",
20.07.2021 16:00:00,"126,21",
21.07.2021 16:00:00,"127,55",
22.07.2021 16:00:00,"128,42",
23.07.2021 16:00:00,"133,01",
26.07.2021 16:00:00,"134,04",
27.07.2021 16:00:00,"131,9",
28.07.2021 16:00:00,"136,09",
29.07.2021 16:00:00,"135,78",
30.07.2021 16:00:00,"134,73",
02.08.2021 16:00:00,"134,85",
03.08.2021 16:00:00,"135,63",
04.08.2021 16:00:00,"135,13",
05.08.2021 16:00:00,"136,25",
06.08.2021 16:00:00,"135,74",
09.08.2021 16:00:00,"136,91",
10.08.2021 16:00:00,"136,81",
11.08.2021 16:00:00,"136,28",
12.08.2021 16:00:00,"137,19",
13.08.2021 16:00:00,"137,73",
16.08.2021 16:00:00,"138,31",
17.08.2021 16:00:00,"136,66",
18.08.2021 16:00:00,"135,45",
19.08.2021 16:00:00,"135,68",
20.08.2021 16:00:00,"137,43",
23.08.2021 16:00:00,"140,04",
24.08.2021 16:00:00,"141,26",
25.08.2021 16:00:00,"142,08",
26.08.2021 16:00:00,"141,44",
27.08.2021 16:00:00,144
30.08.2021 16:00:00,"144,59",
31.08.2021 16:00:00,"144,7",
01.09.2021 16:00:00,"145,22",
02.09.2021 16:00:00,"143,29",
03.09.2021 16:00:00,"143,74",
07.09.2021 16:00:00,"144,28",
08.09.2021 16:00:00,"143,69",
09.09.2021 16:00:00,"143,54",
10.09.2021 16:00:00,"140,88",
13.09.2021 16:00:00,"142,33",
14.09.2021 16:00:00,"142,54",
15.09.2021 16:00:00,"144,43",
16.09.2021 16:00:00,"143,61",
17.09.2021 16:00:00,"140,8",
20.09.2021 16:00:00,"138,72",
21.09.2021 16:00:00,"139,03",
22.09.2021 16:00:00,"140,28",
23.09.2021 16:00:00,"141,22",
24.09.2021 16:00:00,"142,22",
27.09.2021 16:00:00,"141,07",
28.09.2021 16:00:00,"135,83",
29.09.2021 16:00:00,"134,35",
30.09.2021 16:00:00,"133,68",
01.10.2021 16:00:00,"136,54",
04.10.2021 16:00:00,"133,66",
05.10.2021 16:00:00,"136,02",
06.10.2021 16:00:00,"137,57",
07.10.2021 16:00:00,"139,23",
08.10.2021 16:00:00,"139,79",
11.10.2021 16:00:00,"138,91",
12.10.2021 16:00:00,"136,45",
13.10.2021 16:00:00,"137,58",
14.10.2021 16:00:00,"141,15",
15.10.2021 16:00:00,"141,37",
18.10.2021 16:00:00,"142,78",
19.10.2021 16:00:00,"143,24",
20.10.2021 16:00:00,"141,77",
21.10.2021 16:00:00,"141,89",
22.10.2021 16:00:00,"137,57",
25.10.2021 16:00:00,"137,45",
26.10.2021 16:00:00,"139,31",
27.10.2021 16:00:00,"146,22",
28.10.2021 16:00:00,"145,85",
29.10.2021 16:00:00,"148,05",
01.11.2021 16:00:00,"143,5",
02.11.2021 16:00:00,"145,43",
03.11.2021 16:00:00,"146,6",
04.11.2021 16:00:00,"148,27",
05.11.2021 16:00:00,"148,85",
08.11.2021 16:00:00,"149,03",
09.11.2021 16:00:00,"148,92",
10.11.2021 16:00:00,"145,89",
11.11.2021 16:00:00,"145,77",
12.11.2021 16:00:00,"148,68",
15.11.2021 16:00:00,"148,45",
16.11.2021 16:00:00,"147,88",
17.11.2021 16:00:00,"148,05",
18.11.2021 16:00:00,"149,84",
19.11.2021 16:00:00,"148,93",
22.11.2021 16:00:00,"146,3",
23.11.2021 16:00:00,"145,78",
24.11.2021 16:00:00,"146,12",
26.11.2021 13:00:00,"142,18",
29.11.2021 16:00:00,"145,53",
30.11.2021 16:00:00,"141,9",
01.12.2021 16:00:00,"141,05",
02.12.2021 16:00:00,"142,97",
03.12.2021 16:00:00,142
06.12.2021 16:00:00,"143,16",
07.12.2021 16:00:00,"147,27",
08.12.2021 16:00:00,"148,19",
09.12.2021 16:00:00,"147,64",
10.12.2021 16:00:00,148
13.12.2021 16:00:00,"145,83",
14.12.2021 16:00:00,"143,91",
15.12.2021 16:00:00,"146,44",
16.12.2021 16:00:00,"144,45",
17.12.2021 16:00:00,"141,73",
20.12.2021 16:00:00,"141,61",
21.12.2021 16:00:00,"143,47",
22.12.2021 16:00:00,"146,42",
23.12.2021 16:00:00,"146,92",
27.12.2021 16:00:00,"147,91",
28.12.2021 16:00:00,"146,69",
29.12.2021 16:00:00,"146,66",
30.12.2021 16:00:00,"146,2",
31.12.2021 16:00:00,"144,85",
03.01.2022 16:00:00,"144,99",
04.01.2022 16:00:00,"144,4",
05.01.2022 16:00:00,"137,78",
06.01.2022 16:00:00,"137,75",
07.01.2022 16:00:00,"137,02",
10.01.2022 16:00:00,"138,67",
11.01.2022 16:00:00,"139,74",
12.01.2022 16:00:00,"141,43",
13.01.2022 16:00:00,"138,59",
14.01.2022 16:00:00,"139,48",
18.01.2022 16:00:00,136
19.01.2022 16:00:00,"135,12",
20.01.2022 16:00:00,"133,31",
21.01.2022 16:00:00,"130,35",
24.01.2022 16:00:00,"130,8",
25.01.2022 16:00:00,"126,94",
26.01.2022 16:00:00,"129,23",
27.01.2022 16:00:00,"129,01",
28.01.2022 16:00:00,"133,35",
31.01.2022 16:00:00,"135,3",
01.02.2022 16:00:00,"137,64",
02.02.2022 16:00:00,148
03.02.2022 16:00:00,"143,09",
04.02.2022 16:00:00,"143,29",
07.02.2022 16:00:00,"139,2",
08.02.2022 16:00:00,"139,4",
09.02.2022 16:00:00,"141,59",
10.02.2022 16:00:00,"138,62",
11.02.2022 16:00:00,"134,28",
14.02.2022 16:00:00,"135,53",
15.02.2022 16:00:00,"136,61",
16.02.2022 16:00:00,"137,74",
17.02.2022 16:00:00,"132,54",
18.02.2022 16:00:00,"130,4",
22.02.2022 16:00:00,"129,81",
23.02.2022 16:00:00,"127,59",
24.02.2022 16:00:00,"132,69",
25.02.2022 16:00:00,"134,46",
28.02.2022 16:00:00,"135,06",
01.03.2022 16:00:00,"134,06",
02.03.2022 16:00:00,"134,57",
03.03.2022 16:00:00,"133,9",
04.03.2022 16:00:00,"131,91",
07.03.2022 16:00:00,"126,38",
08.03.2022 16:00:00,"127,1",
09.03.2022 16:00:00,"133,42",
10.03.2022 16:00:00,"132,43",
11.03.2022 16:00:00,"129,87",
14.03.2022 16:00:00,"125,95",
15.03.2022 16:00:00,"129,2",
16.03.2022 16:00:00,"133,28",
17.03.2022 16:00:00,"133,84",
18.03.2022 16:00:00,"136,13",
21.03.2022 16:00:00,"136,1",
22.03.2022 16:00:00,"139,87",
23.03.2022 16:00:00,"138,28",
